Fecha,SP500_close,entry_type,Rotura High Prematura,Rotura Low Prematura,target_profit_outside_range,profit_points_outside_range,target_profit_mfe_time,stop_out_outside_range,lost_outside_range,stop_out_time,mfe_time,rango_apertura,subrango_apertura,MFE_desde_entrada,MAE_desde_entrada
2022-05-10,4535.75,Short,,2022-05-10 16:35:00+02:00,True,65.0,2022-05-10 18:35:00+02:00,False,41.25,,2022-05-10 18:35:00+02:00,42.25,26.25,71.25,13.0
2022-05-11,4487.25,Long,2022-05-11 16:40:00+02:00,2022-05-11 19:00:00+02:00,True,3.5,2022-05-11 16:50:00+02:00,True,69.75,2022-05-11 19:10:00+02:00,2022-05-11 16:50:00+02:00,72.5,58.0,9.0,112.25
2022-05-12,4454.25,Long,2022-05-12 16:55:00+02:00,2022-05-12 19:50:00+02:00,True,18.5,2022-05-12 17:15:00+02:00,True,63.75,2022-05-12 19:50:00+02:00,2022-05-12 17:15:00+02:00,68.25,59.0,25.25,81.5
2022-05-13,4558.25,Long,2022-05-13 16:35:00+02:00,,True,14.0,2022-05-13 18:15:00+02:00,False,57.25,,2022-05-13 18:15:00+02:00,59.5,50.0,19.25,41.0
2022-05-16,4544.5,Long,2022-05-16 19:30:00+02:00,,True,18.75,2022-05-16 20:35:00+02:00,False,46.5,,2022-05-16 20:35:00+02:00,42.5,36.25,17.5,29.0
2022-05-17,4634.75,Short,2022-05-17 19:15:00+02:00,2022-05-17 16:40:00+02:00,True,9.0,2022-05-17 16:50:00+02:00,True,28.5,2022-05-17 18:50:00+02:00,2022-05-17 16:50:00+02:00,25.0,23.5,11.75,50.0
2022-05-18,4458.25,Short,,2022-05-18 16:35:00+02:00,True,100.0,2022-05-18 22:30:00+02:00,False,34.5,,2022-05-18 22:30:00+02:00,34.0,30.5,101.5,7.75
2022-05-19,4442.5,Long,2022-05-19 17:40:00+02:00,,True,17.75,2022-05-19 21:05:00+02:00,False,50.0,,2022-05-19 21:05:00+02:00,48.0,36.75,19.5,38.25
2022-05-20,4446.25,Short,,2022-05-20 16:35:00+02:00,True,92.25,2022-05-20 19:35:00+02:00,False,35.75,,2022-05-20 19:35:00+02:00,42.0,31.0,99.75,6.75
2022-05-23,4522.25,Long,2022-05-23 16:35:00+02:00,,True,34.75,2022-05-23 22:10:00+02:00,False,37.75,,2022-05-23 22:10:00+02:00,40.5,29.5,38.0,14.25
2022-05-24,4494.25,Short,2022-05-24 20:40:00+02:00,2022-05-24 16:50:00+02:00,True,2.25,2022-05-24 16:55:00+02:00,True,64.0,2022-05-24 21:40:00+02:00,2022-05-24 16:55:00+02:00,61.75,50.0,2.5,80.0
2022-05-25,4514.25,Long,2022-05-25 16:35:00+02:00,,True,28.5,2022-05-25 21:15:00+02:00,False,52.75,,2022-05-25 21:15:00+02:00,46.0,41.75,23.5,45.75
2022-05-26,4595.0,Long,2022-05-26 17:00:00+02:00,,True,28.75,2022-05-26 21:55:00+02:00,False,55.25,,2022-05-26 21:55:00+02:00,55.25,51.5,30.75,4.0
2022-05-27,4712.25,Long,2022-05-27 17:45:00+02:00,,True,42.0,2022-05-27 22:40:00+02:00,False,46.75,,2022-05-27 22:40:00+02:00,47.5,42.0,43.0,4.75
2022-05-30,4721.75,Long,2022-05-30 16:50:00+02:00,,True,10.25,2022-05-30 18:35:00+02:00,False,10.25,,2022-05-30 18:35:00+02:00,6.75,5.25,10.5,5.25
2022-05-31,4676.5,Long,2022-05-31 17:55:00+02:00,,True,21.5,2022-05-31 20:05:00+02:00,False,42.25,,2022-05-31 20:05:00+02:00,40.75,34.75,22.75,21.75
2022-06-01,4641.25,Short,,2022-06-01 16:35:00+02:00,True,29.75,2022-06-01 18:55:00+02:00,False,65.75,,2022-06-01 18:55:00+02:00,60.0,53.25,27.75,28.5
2022-06-02,4722.0,Long,2022-06-02 17:05:00+02:00,,True,70.75,2022-06-02 22:55:00+02:00,False,36.25,,2022-06-02 22:55:00+02:00,35.75,30.25,70.5,10.75
2022-06-03,4653.75,Short,,2022-06-03 16:40:00+02:00,True,15.0,2022-06-03 17:30:00+02:00,False,29.0,,2022-06-03 17:30:00+02:00,26.75,19.5,16.5,21.25
2022-06-06,4665.0,Short,,2022-06-06 17:20:00+02:00,True,27.5,2022-06-06 21:25:00+02:00,False,37.0,,2022-06-06 21:25:00+02:00,29.5,21.5,24.0,15.75
2022-06-07,4695.0,Long,2022-06-07 16:35:00+02:00,,True,46.0,2022-06-07 21:55:00+02:00,False,45.0,,2022-06-07 21:55:00+02:00,39.0,32.5,41.25,14.5
2022-06-08,4660.5,Short,,2022-06-08 18:35:00+02:00,True,19.5,2022-06-08 21:10:00+02:00,False,25.75,,2022-06-08 21:10:00+02:00,31.75,23.0,29.0,7.75
2022-06-09,4567.25,Short,,2022-06-09 16:55:00+02:00,True,69.75,2022-06-09 22:00:00+02:00,False,29.0,,2022-06-09 22:00:00+02:00,33.25,28.0,74.5,21.0
2022-06-10,4449.75,Short,,2022-06-10 17:40:00+02:00,True,3.75,2022-06-10 22:05:00+02:00,False,59.0,,2022-06-10 22:05:00+02:00,56.5,46.5,4.0,43.25
2022-06-13,4300.5,Short,,2022-06-13 16:45:00+02:00,True,27.75,2022-06-13 21:55:00+02:00,False,55.75,,2022-06-13 21:55:00+02:00,49.0,42.25,28.5,51.75
2022-06-14,4285.5,Short,,2022-06-14 16:45:00+02:00,True,32.25,2022-06-14 21:20:00+02:00,False,43.0,,2022-06-14 21:20:00+02:00,39.75,33.5,31.0,28.0
2022-06-15,4336.75,Short,2022-06-15 20:45:00+02:00,2022-06-15 16:55:00+02:00,True,32.25,2022-06-15 20:35:00+02:00,True,29.0,2022-06-15 20:05:00+02:00,2022-06-15 20:35:00+02:00,28.25,17.75,45.25,74.25
2022-06-16,4223.0,Short,,2022-06-16 16:45:00+02:00,True,33.0,2022-06-16 20:55:00+02:00,False,42.25,,2022-06-16 20:55:00+02:00,35.75,30.0,27.5,21.5
2022-06-17,4226.75,Short,,2022-06-17 16:35:00+02:00,True,12.5,2022-06-17 16:50:00+02:00,False,60.0,,2022-06-17 16:50:00+02:00,52.75,43.5,12.75,57.0
2022-06-20,4259.0,Long,2022-06-20 16:35:00+02:00,,True,10.5,2022-06-20 18:00:00+02:00,False,12.0,,2022-06-20 18:00:00+02:00,10.75,9.75,15.75,3.25
2022-06-21,4312.5,Long,2022-06-21 16:40:00+02:00,,True,7.75,2022-06-21 21:15:00+02:00,False,40.5,,2022-06-21 21:15:00+02:00,41.0,36.25,10.5,16.0
2022-06-22,4303.25,Long,2022-06-22 16:35:00+02:00,,True,14.5,2022-06-22 20:20:00+02:00,False,73.0,,2022-06-22 20:20:00+02:00,73.0,62.5,17.5,29.25
2022-06-23,4327.25,Long,2022-06-23 16:45:00+02:00,2022-06-23 18:05:00+02:00,True,9.0,2022-06-23 21:55:00+02:00,True,24.25,2022-06-23 18:05:00+02:00,2022-06-23 21:55:00+02:00,28.25,20.0,16.5,43.5
2022-06-24,4457.75,Long,2022-06-24 17:05:00+02:00,,True,29.5,2022-06-24 22:05:00+02:00,False,60.25,,2022-06-24 22:05:00+02:00,60.5,54.5,30.25,11.75
2022-06-27,4453.0,Short,,2022-06-27 21:05:00+02:00,False,,2022-06-27 21:10:00+02:00,False,35.25,,2022-06-27 21:10:00+02:00,38.25,32.0,4.0,16.0
2022-06-28,4371.0,Short,,2022-06-28 16:35:00+02:00,True,88.75,2022-06-28 22:05:00+02:00,False,45.75,,2022-06-28 22:05:00+02:00,37.75,32.25,82.5,10.5
2022-06-29,4366.0,Short,,2022-06-29 18:25:00+02:00,False,,2022-06-29 18:30:00+02:00,False,34.0,,2022-06-29 18:30:00+02:00,38.75,28.25,4.5,28.5
2022-06-30,4324.0,Long,2022-06-30 17:10:00+02:00,,True,30.75,2022-06-30 18:35:00+02:00,False,37.0,,2022-06-30 18:35:00+02:00,45.0,34.25,44.5,11.75
2022-07-01,4368.5,Short,2022-07-01 20:25:00+02:00,2022-07-01 16:35:00+02:00,True,7.75,2022-07-01 16:45:00+02:00,True,55.5,2022-07-01 20:50:00+02:00,2022-07-01 16:45:00+02:00,52.75,40.75,7.75,72.25
2022-07-04,4356.5,None,,,False,,,False,,,,13.25,11.25,,
2022-07-05,4376.75,Long,2022-07-05 16:40:00+02:00,,True,56.5,2022-07-05 22:00:00+02:00,False,30.5,,2022-07-05 22:00:00+02:00,35.25,27.0,61.25,29.0
2022-07-06,4397.0,Short,2022-07-06 20:35:00+02:00,2022-07-06 17:05:00+02:00,True,7.5,2022-07-06 17:50:00+02:00,True,31.75,2022-07-06 20:35:00+02:00,2022-07-06 17:50:00+02:00,30.25,20.25,9.0,54.5
2022-07-07,4442.25,Long,2022-07-07 16:55:00+02:00,,True,20.25,2022-07-07 21:25:00+02:00,False,29.0,,2022-07-07 21:25:00+02:00,27.5,23.5,21.0,7.75
2022-07-08,4448.5,Long,2022-07-08 16:35:00+02:00,,True,11.75,2022-07-08 17:30:00+02:00,False,36.25,,2022-07-08 17:30:00+02:00,37.25,31.0,14.25,26.25
2022-07-11,4405.0,Long,2022-07-11 19:35:00+02:00,2022-07-11 21:45:00+02:00,False,,2022-07-11 19:45:00+02:00,True,28.25,2022-07-11 21:55:00+02:00,2022-07-11 19:45:00+02:00,32.75,23.25,3.75,29.5
2022-07-12,4366.5,Short,,2022-07-12 21:00:00+02:00,True,31.0,2022-07-12 21:40:00+02:00,False,36.5,,2022-07-12 21:40:00+02:00,36.5,30.75,35.25,6.25
2022-07-13,4339.0,Long,2022-07-13 16:45:00+02:00,,True,35.5,2022-07-13 19:05:00+02:00,False,49.0,,2022-07-13 19:05:00+02:00,35.5,29.5,25.25,16.75
2022-07-14,4339.0,Long,2022-07-14 17:20:00+02:00,,True,41.5,2022-07-14 21:35:00+02:00,False,27.25,,2022-07-14 21:35:00+02:00,34.0,23.5,49.0,9.5
2022-07-15,4409.75,Long,2022-07-15 17:10:00+02:00,,True,9.0,2022-07-15 23:00:00+02:00,False,40.75,,2022-07-15 23:00:00+02:00,38.0,34.5,7.75,13.5
2022-07-18,4381.25,Short,,2022-07-18 16:50:00+02:00,True,64.5,2022-07-18 21:55:00+02:00,False,15.0,,2022-07-18 21:55:00+02:00,18.75,10.75,70.0,8.75
2022-07-19,4488.25,Long,2022-07-19 16:45:00+02:00,,True,50.75,2022-07-19 22:30:00+02:00,False,27.75,,2022-07-19 22:30:00+02:00,28.5,23.0,52.25,2.0
2022-07-20,4496.75,Long,2022-07-20 16:35:00+02:00,,True,26.5,2022-07-20 18:10:00+02:00,False,31.75,,2022-07-20 18:10:00+02:00,25.25,20.5,20.75,18.0
2022-07-21,4534.25,Short,2022-07-21 17:35:00+02:00,2022-07-21 16:35:00+02:00,False,,2022-07-21 16:35:00+02:00,True,38.0,2022-07-21 17:35:00+02:00,2022-07-21 16:35:00+02:00,41.5,32.75,1.5,71.0
2022-07-22,4506.25,Short,,2022-07-22 17:25:00+02:00,True,43.25,2022-07-22 20:15:00+02:00,False,34.25,,2022-07-22 20:15:00+02:00,29.75,22.25,40.5,12.25
2022-07-25,4505.25,Short,2022-07-25 17:35:00+02:00,2022-07-25 16:35:00+02:00,True,2.0,2022-07-25 21:10:00+02:00,True,18.5,2022-07-25 17:40:00+02:00,2022-07-25 21:10:00+02:00,24.25,13.25,10.75,22.25
2022-07-26,4482.25,Short,,2022-07-26 16:55:00+02:00,True,21.25,2022-07-26 21:10:00+02:00,False,18.5,,2022-07-26 21:10:00+02:00,18.25,15.0,23.25,8.25
2022-07-27,4563.5,Long,2022-07-27 16:55:00+02:00,,True,68.0,2022-07-27 21:35:00+02:00,False,18.75,,2022-07-27 21:35:00+02:00,19.5,15.75,69.5,4.75
2022-07-28,4648.25,Long,2022-07-28 17:15:00+02:00,,True,67.0,2022-07-28 22:40:00+02:00,False,43.5,,2022-07-28 22:40:00+02:00,46.5,35.0,73.0,7.0
2022-07-29,4675.5,Long,2022-07-29 16:45:00+02:00,,True,18.75,2022-07-29 21:55:00+02:00,False,39.5,,2022-07-29 21:55:00+02:00,42.25,33.5,23.5,27.0
2022-08-01,4666.0,Long,2022-08-01 16:50:00+02:00,,True,4.25,2022-08-01 16:55:00+02:00,False,42.0,,2022-08-01 16:55:00+02:00,44.5,34.5,8.25,35.5
2022-08-02,4639.25,Long,2022-08-02 16:35:00+02:00,,True,32.25,2022-08-02 18:55:00+02:00,False,23.75,,2022-08-02 18:55:00+02:00,29.5,16.25,38.75,15.0
2022-08-03,4695.5,Long,2022-08-03 17:15:00+02:00,,True,31.75,2022-08-03 21:45:00+02:00,False,24.0,,2022-08-03 21:45:00+02:00,24.75,18.25,33.5,5.0
2022-08-04,4694.75,Short,2022-08-04 21:20:00+02:00,2022-08-04 16:35:00+02:00,True,6.25,2022-08-04 16:45:00+02:00,False,22.5,,2022-08-04 16:45:00+02:00,18.5,13.5,4.5,21.5
2022-08-05,4684.75,None,,,False,,,False,,,,48.0,42.25,,
2022-08-08,4693.5,Short,,2022-08-08 17:40:00+02:00,True,31.0,2022-08-08 20:55:00+02:00,False,30.75,,2022-08-08 20:55:00+02:00,27.5,21.5,28.0,11.75
2022-08-09,4672.25,Short,,2022-08-09 17:05:00+02:00,True,4.25,2022-08-09 20:35:00+02:00,False,23.75,,2022-08-09 20:35:00+02:00,20.5,16.25,2.0,19.5
2022-08-10,4754.0,Long,2022-08-10 17:05:00+02:00,,True,12.75,2022-08-10 22:35:00+02:00,False,30.75,,2022-08-10 22:35:00+02:00,21.5,15.75,4.25,14.5
2022-08-11,4761.75,Short,,2022-08-11 17:10:00+02:00,True,26.75,2022-08-11 21:15:00+02:00,False,28.25,,2022-08-11 21:15:00+02:00,27.5,25.75,29.5,10.5
2022-08-12,4823.75,Long,2022-08-12 17:05:00+02:00,,True,41.75,2022-08-12 22:00:00+02:00,False,18.25,,2022-08-12 22:00:00+02:00,18.75,11.25,43.5,5.5
2022-08-15,4837.5,Long,2022-08-15 17:45:00+02:00,,True,19.25,2022-08-15 21:55:00+02:00,False,28.25,,2022-08-15 21:55:00+02:00,28.5,21.75,21.0,5.75
2022-08-16,4853.25,Short,2022-08-16 17:15:00+02:00,2022-08-16 16:35:00+02:00,True,4.75,2022-08-16 16:35:00+02:00,True,18.25,2022-08-16 17:20:00+02:00,2022-08-16 16:35:00+02:00,13.5,7.25,0.75,48.0
2022-08-17,4823.75,Short,2022-08-17 20:05:00+02:00,2022-08-17 16:55:00+02:00,True,11.0,2022-08-17 17:50:00+02:00,True,20.75,2022-08-17 20:05:00+02:00,2022-08-17 17:50:00+02:00,17.25,10.5,9.5,40.75
2022-08-18,4831.25,Long,2022-08-18 16:50:00+02:00,,True,14.25,2022-08-18 21:40:00+02:00,False,17.5,,2022-08-18 21:40:00+02:00,16.5,10.0,14.0,14.0
2022-08-19,4771.5,Short,,2022-08-19 17:00:00+02:00,True,13.0,2022-08-19 21:10:00+02:00,False,28.5,,2022-08-19 21:10:00+02:00,26.75,22.25,12.5,12.5
2022-08-22,4689.5,Short,,2022-08-22 16:35:00+02:00,True,22.75,2022-08-22 21:45:00+02:00,False,26.5,,2022-08-22 21:45:00+02:00,26.75,23.25,23.5,10.5
2022-08-23,4671.0,Short,,2022-08-23 18:20:00+02:00,True,5.5,2022-08-23 18:25:00+02:00,False,32.5,,2022-08-23 18:25:00+02:00,30.5,27.25,4.25,14.25
2022-08-24,4692.5,Long,2022-08-24 17:15:00+02:00,,True,14.5,2022-08-24 18:00:00+02:00,False,26.75,,2022-08-24 18:00:00+02:00,22.25,19.0,10.5,16.0
2022-08-25,4738.25,Long,2022-08-25 16:35:00+02:00,,True,19.5,2022-08-25 22:00:00+02:00,False,33.75,,2022-08-25 22:00:00+02:00,35.25,32.0,21.5,28.0
2022-08-26,4585.75,Short,,2022-08-26 16:35:00+02:00,True,107.5,2022-08-26 23:00:00+02:00,False,66.25,,2022-08-26 23:00:00+02:00,57.5,46.25,98.75,13.75
2022-08-29,4578.75,Short,2022-08-29 18:50:00+02:00,2022-08-29 16:40:00+02:00,True,1.5,2022-08-29 17:00:00+02:00,True,23.5,2022-08-29 18:50:00+02:00,2022-08-29 17:00:00+02:00,29.75,19.75,10.0,37.0
2022-08-30,4529.5,Short,,2022-08-30 16:35:00+02:00,True,35.25,2022-08-30 19:50:00+02:00,False,58.75,,2022-08-30 19:50:00+02:00,45.75,40.75,23.25,20.25
2022-08-31,4503.5,Short,,2022-08-31 16:40:00+02:00,True,27.0,2022-08-31 22:05:00+02:00,False,34.0,,2022-08-31 22:05:00+02:00,34.25,26.25,30.0,17.75
2022-09-01,4511.0,Short,2022-09-01 19:30:00+02:00,2022-09-01 16:45:00+02:00,True,3.75,2022-09-01 17:05:00+02:00,True,29.0,2022-09-01 20:25:00+02:00,2022-09-01 17:05:00+02:00,29.25,20.25,5.5,62.25
2022-09-02,4476.25,Long,2022-09-02 16:35:00+02:00,2022-09-02 18:45:00+02:00,True,8.0,2022-09-02 16:45:00+02:00,True,38.25,2022-09-02 18:45:00+02:00,2022-09-02 16:45:00+02:00,34.75,31.0,7.75,105.5
2022-09-05,4479.25,Long,2022-09-05 16:35:00+02:00,,True,4.75,2022-09-05 18:25:00+02:00,False,7.5,,2022-09-05 18:25:00+02:00,7.25,6.0,4.75,3.0
2022-09-06,4451.25,Long,2022-09-06 17:10:00+02:00,,False,,2022-09-06 17:10:00+02:00,False,51.25,,2022-09-06 17:10:00+02:00,58.0,41.25,5.25,44.25
2022-09-07,4521.5,Long,2022-09-07 16:35:00+02:00,,True,58.25,2022-09-07 21:30:00+02:00,False,26.0,,2022-09-07 21:30:00+02:00,25.5,20.5,58.25,6.5
2022-09-08,4553.0,Long,2022-09-08 16:35:00+02:00,,True,24.0,2022-09-08 22:20:00+02:00,False,43.75,,2022-09-08 22:20:00+02:00,44.25,36.5,25.0,33.75
2022-09-09,4609.25,Long,2022-09-09 16:35:00+02:00,,True,18.25,2022-09-09 21:45:00+02:00,False,29.75,,2022-09-09 21:45:00+02:00,31.75,24.75,21.25,10.75
2022-09-12,4662.25,Long,2022-09-12 22:25:00+02:00,,False,,2022-09-12 23:00:00+02:00,False,32.75,,2022-09-12 23:00:00+02:00,34.0,28.25,1.25,3.25
2022-09-13,4480.5,Short,,2022-09-13 16:35:00+02:00,True,71.25,2022-09-13 21:50:00+02:00,False,35.75,,2022-09-13 21:50:00+02:00,34.25,25.0,77.0,9.0
2022-09-14,4499.0,Long,2022-09-14 16:55:00+02:00,2022-09-14 21:20:00+02:00,True,2.0,2022-09-14 17:15:00+02:00,True,36.75,2022-09-14 21:20:00+02:00,2022-09-14 17:15:00+02:00,37.25,31.25,6.25,46.0
2022-09-15,4435.25,Short,,2022-09-15 16:55:00+02:00,True,34.0,2022-09-15 21:30:00+02:00,False,43.5,,2022-09-15 21:30:00+02:00,37.0,25.25,29.0,29.5
2022-09-16,4427.75,Long,2022-09-16 16:35:00+02:00,2022-09-16 18:25:00+02:00,True,16.25,2022-09-16 23:00:00+02:00,True,31.0,2022-09-16 18:30:00+02:00,2022-09-16 23:00:00+02:00,32.75,22.75,19.0,31.5
2022-09-19,4448.0,Long,2022-09-19 16:40:00+02:00,,True,33.0,2022-09-19 22:05:00+02:00,False,42.5,,2022-09-19 22:05:00+02:00,38.0,35.25,31.25,25.25
2022-09-20,4405.0,Short,2022-09-20 17:10:00+02:00,2022-09-20 16:40:00+02:00,True,17.0,2022-09-20 20:00:00+02:00,True,22.0,2022-09-20 17:55:00+02:00,2022-09-20 20:00:00+02:00,24.25,17.0,21.5,28.5
2022-09-21,4322.0,Short,2022-09-21 20:45:00+02:00,2022-09-21 20:05:00+02:00,True,93.5,2022-09-21 22:30:00+02:00,True,65.25,2022-09-21 20:45:00+02:00,2022-09-21 22:30:00+02:00,18.5,16.75,47.25,86.0
2022-09-22,4299.0,Short,2022-09-22 21:15:00+02:00,2022-09-22 16:55:00+02:00,True,5.5,2022-09-22 17:25:00+02:00,False,32.5,,2022-09-22 17:25:00+02:00,34.75,20.25,10.75,30.75
2022-09-23,4236.75,Short,,2022-09-23 16:40:00+02:00,True,40.0,2022-09-23 21:00:00+02:00,False,31.75,,2022-09-23 21:00:00+02:00,35.25,28.25,45.75,10.75
2022-09-26,4192.5,Short,,2022-09-26 17:30:00+02:00,True,27.75,2022-09-26 19:30:00+02:00,False,43.25,,2022-09-26 19:30:00+02:00,42.0,36.25,29.75,12.25
2022-09-27,4190.5,Short,,2022-09-27 17:25:00+02:00,True,46.5,2022-09-27 20:00:00+02:00,False,44.5,,2022-09-27 20:00:00+02:00,46.75,36.75,53.25,11.5
2022-09-28,4255.0,Long,2022-09-28 16:45:00+02:00,,True,56.0,2022-09-28 21:50:00+02:00,False,43.25,,2022-09-28 21:50:00+02:00,40.0,33.25,55.75,8.0
2022-09-29,4184.0,Short,,2022-09-29 19:55:00+02:00,True,8.0,2022-09-29 20:25:00+02:00,False,62.5,,2022-09-29 20:25:00+02:00,66.25,58.75,13.0,27.5
2022-09-30,4129.5,Long,2022-09-30 16:35:00+02:00,2022-09-30 20:45:00+02:00,True,19.75,2022-09-30 17:15:00+02:00,True,40.75,2022-09-30 20:45:00+02:00,2022-09-30 17:15:00+02:00,35.5,24.25,17.25,72.0
2022-10-03,4219.75,Long,2022-10-03 16:35:00+02:00,,True,34.5,2022-10-03 21:00:00+02:00,False,52.75,,2022-10-03 21:00:00+02:00,56.75,47.0,42.0,10.25
2022-10-04,4328.75,Long,2022-10-04 17:00:00+02:00,,True,8.25,2022-10-04 22:05:00+02:00,False,54.0,,2022-10-04 22:05:00+02:00,54.0,45.0,10.5,31.75
2022-10-05,4321.0,Short,2022-10-05 18:20:00+02:00,2022-10-05 16:35:00+02:00,True,3.0,2022-10-05 16:35:00+02:00,True,40.75,2022-10-05 18:50:00+02:00,2022-10-05 16:35:00+02:00,37.75,31.25,2.5,83.5
2022-10-06,4276.25,Short,,2022-10-06 16:35:00+02:00,True,9.25,2022-10-06 22:20:00+02:00,False,52.5,,2022-10-06 22:20:00+02:00,51.5,44.0,9.0,35.0
2022-10-07,4176.0,Short,,2022-10-07 17:50:00+02:00,True,36.5,2022-10-07 21:35:00+02:00,False,45.0,,2022-10-07 21:35:00+02:00,46.75,41.0,40.0,8.75
2022-10-10,4152.75,Short,,2022-10-10 16:40:00+02:00,True,29.75,2022-10-10 19:15:00+02:00,False,40.5,,2022-10-10 19:15:00+02:00,33.25,29.25,25.25,21.75
2022-10-11,4133.5,Long,2022-10-11 16:45:00+02:00,,True,38.5,2022-10-11 18:50:00+02:00,True,24.75,2022-10-11 21:20:00+02:00,2022-10-11 18:50:00+02:00,31.25,20.0,48.25,26.0
2022-10-12,4118.5,Short,,2022-10-12 22:00:00+02:00,False,,2022-10-12 22:00:00+02:00,False,33.0,,2022-10-12 22:00:00+02:00,35.25,25.0,0.5,8.75
2022-10-13,4205.5,Long,2022-10-13 16:50:00+02:00,,True,134.75,2022-10-13 21:10:00+02:00,False,58.5,,2022-10-13 21:10:00+02:00,60.5,47.75,137.25,10.5
2022-10-14,4121.75,Short,,2022-10-14 16:45:00+02:00,True,31.5,2022-10-14 22:00:00+02:00,False,99.75,,2022-10-14 22:00:00+02:00,97.25,91.75,34.25,31.25
2022-10-17,4224.75,Long,2022-10-17 22:45:00+02:00,,False,,2022-10-17 22:50:00+02:00,False,45.75,,2022-10-17 22:50:00+02:00,46.5,37.75,0.5,2.75
2022-10-18,4283.25,Short,,2022-10-18 16:35:00+02:00,True,37.75,2022-10-18 17:40:00+02:00,False,35.5,,2022-10-18 17:40:00+02:00,35.75,31.5,44.5,20.0
2022-10-19,4235.5,Short,,2022-10-19 18:45:00+02:00,True,20.5,2022-10-19 19:10:00+02:00,False,42.0,,2022-10-19 19:10:00+02:00,40.0,35.75,21.75,22.75
2022-10-20,4202.0,Short,,2022-10-20 19:10:00+02:00,True,22.75,2022-10-20 21:40:00+02:00,False,61.25,,2022-10-20 21:40:00+02:00,57.75,50.0,20.5,13.75
2022-10-21,4297.25,Long,2022-10-21 18:05:00+02:00,,True,44.75,2022-10-21 23:00:00+02:00,False,74.75,,2022-10-21 23:00:00+02:00,71.75,55.25,43.0,17.25
2022-10-24,4330.75,Long,2022-10-24 17:55:00+02:00,,True,12.25,2022-10-24 21:20:00+02:00,False,49.5,,2022-10-24 21:20:00+02:00,57.0,44.5,20.75,14.0
2022-10-25,4378.5,Long,2022-10-25 17:10:00+02:00,,True,23.25,2022-10-25 21:35:00+02:00,False,46.5,,2022-10-25 21:35:00+02:00,42.0,40.5,20.75,9.25
2022-10-26,4379.0,Long,2022-10-26 16:40:00+02:00,,True,24.0,2022-10-26 17:45:00+02:00,False,36.5,,2022-10-26 17:45:00+02:00,36.0,30.5,26.75,34.5
2022-10-27,4316.75,Short,,2022-10-27 18:30:00+02:00,True,58.0,2022-10-27 22:35:00+02:00,False,45.25,,2022-10-27 22:35:00+02:00,42.0,38.0,64.75,26.0
2022-10-28,4448.25,Long,2022-10-28 16:35:00+02:00,,True,58.75,2022-10-28 22:55:00+02:00,False,45.5,,2022-10-28 22:55:00+02:00,48.25,41.5,62.75,3.0
2022-10-30,4433.0,Long,2022-10-30 23:05:00+01:00,,True,43.5,2022-10-30 23:05:00+01:00,False,89.5,,2022-10-30 23:05:00+01:00,48.25,41.5,9.25,3.75
2022-10-31,4411.5,Long,2022-10-31 16:45:00+01:00,2022-10-31 20:10:00+01:00,True,6.5,2022-10-31 17:00:00+01:00,False,25.5,,2022-10-31 17:00:00+01:00,22.5,17.25,5.5,23.75
2022-11-01,4392.25,Short,,2022-11-01 16:40:00+01:00,True,0.25,2022-11-01 16:40:00+01:00,False,30.75,,2022-11-01 16:40:00+01:00,31.0,27.75,3.25,24.5
2022-11-02,4286.75,Short,2022-11-02 18:45:00+01:00,2022-11-02 17:15:00+01:00,True,82.25,2022-11-02 23:10:00+01:00,True,9.75,2022-11-02 18:45:00+01:00,2022-11-02 23:10:00+01:00,10.25,7.5,84.25,66.25
2022-11-03,4246.0,Short,2022-11-03 17:55:00+01:00,2022-11-03 16:35:00+01:00,True,11.5,2022-11-03 23:25:00+01:00,True,25.0,2022-11-03 17:55:00+01:00,2022-11-03 23:25:00+01:00,25.5,21.25,13.0,29.75
2022-11-04,4298.0,Short,,2022-11-04 16:40:00+01:00,True,39.5,2022-11-04 19:10:00+01:00,False,53.25,,2022-11-04 19:10:00+01:00,48.5,38.0,37.0,33.0
2022-11-07,4337.5,Long,2022-11-07 17:30:00+01:00,,True,19.25,2022-11-07 21:35:00+01:00,False,22.75,,2022-11-07 21:35:00+01:00,28.75,16.5,27.75,20.25
2022-11-08,4358.0,Long,2022-11-08 16:35:00+01:00,2022-11-08 20:25:00+01:00,True,26.5,2022-11-08 17:45:00+01:00,True,28.75,2022-11-08 20:25:00+01:00,2022-11-08 17:45:00+01:00,28.0,22.0,27.5,46.75
2022-11-09,4281.5,Short,,2022-11-09 16:40:00+01:00,True,43.25,2022-11-09 21:50:00+01:00,False,25.25,,2022-11-09 21:50:00+01:00,30.75,21.0,50.5,16.5
2022-11-10,4498.25,Long,2022-11-10 16:50:00+01:00,,True,53.5,2022-11-10 22:55:00+01:00,False,44.5,,2022-11-10 22:55:00+01:00,48.75,33.5,58.25,12.25
2022-11-11,4524.75,Long,2022-11-11 16:50:00+01:00,,True,17.0,2022-11-11 21:55:00+01:00,False,36.25,,2022-11-11 21:55:00+01:00,40.25,29.0,22.5,31.5
2022-11-14,4500.25,Long,2022-11-14 18:35:00+01:00,2022-11-14 21:50:00+01:00,True,11.25,2022-11-14 19:55:00+01:00,True,29.0,2022-11-14 21:55:00+01:00,2022-11-14 19:55:00+01:00,31.0,19.25,14.0,39.5
